#     TIME       MAGNITUDE    ERROR      PHASE        MODEL      (O-C)
   1397.213259   10.501954  -1.000000   0.21072960  10.500003   0.001951
   1397.214648   10.500160  -1.000000   0.21078275  10.500003   0.000156
   1397.216037   10.499312  -1.000000   0.21083590  10.500003  -0.000691
   1397.217426   10.497722  -1.000000   0.21088906  10.500003  -0.002281
   1397.218815   10.499269  -1.000000   0.21094221  10.500003  -0.000734
   1397.220204   10.500366  -1.000000   0.21099536  10.500003   0.000362
   1397.221593   10.499765  -1.000000   0.21104851  10.500003  -0.000238
   1397.222982   10.499257  -1.000000   0.21110166  10.500003  -0.000747
   1397.224371   10.497962  -1.000000   0.21115481  10.500003  -0.002041
   1397.225760   10.500552  -1.000000   0.21120796  10.500003   0.000549
   1397.227149   10.500765  -1.000000   0.21126112  10.500003   0.000761
   1397.228538   10.499918  -1.000000   0.21131427  10.500003  -0.000086
   1397.229926   10.499183  -1.000000   0.21136742  10.500003  -0.000821
   1397.231315   10.501320  -1.000000   0.21142057  10.500003   0.001317
   1397.232704   10.501309  -1.000000   0.21147372  10.500003   0.001306
   1397.234093   10.499077  -1.000000   0.21152687  10.500003  -0.000927
   1397.235482   10.500101  -1.000000   0.21158002  10.500003   0.000098
   1397.236871   10.499617  -1.000000   0.21163317  10.500003  -0.000386
   1397.238260   10.501539  -1.000000   0.21168633  10.500003   0.001535
   1397.239649   10.498171  -1.000000   0.21173948  10.500003  -0.001833
   1397.241038   10.501923  -1.000000   0.21179263  10.500003   0.001920
   1397.242427   10.500036  -1.000000   0.21184578  10.500003   0.000033
   1397.243816   10.499928  -1.000000   0.21189893  10.500003  -0.000075
   1397.245205   10.498583  -1.000000   0.21195208  10.500003  -0.001420
   1397.246593   10.500002  -1.000000   0.21200523  10.500003  -0.000002
   1397.247982   10.498612  -1.000000   0.21205838  10.500003  -0.001391
   1397.249371   10.499709  -1.000000   0.21211154  10.500003  -0.000294
   1397.250760   10.500423  -1.000000   0.21216469  10.500003   0.000420
   1397.252149   10.500371  -1.000000   0.21221784  10.500003   0.000368
   1397.253538   10.498084  -1.000000   0.21227099  10.500003  -0.001919
   1397.254927   10.498600  -1.000000   0.21232414  10.500003  -0.001403
   1397.256316   10.499500  -1.000000   0.21237729  10.500003  -0.000503
   1397.257705   10.500742  -1.000000   0.21243044  10.500003   0.000739
   1397.259094   10.499386  -1.000000   0.21248360  10.500003  -0.000618
   1397.260483   10.501190  -1.000000   0.21253675  10.500003   0.001187
   1397.261872   10.499140  -1.000000   0.21258990  10.500003  -0.000864
   1397.263260   10.497927  -1.000000   0.21264305  10.500003  -0.002077
   1397.264649   10.500975  -1.000000   0.21269620  10.500003   0.000972
   1397.266038   10.500729  -1.000000   0.21274935  10.500003   0.000726
   1397.267427   10.498862  -1.000000   0.21280250  10.500003  -0.001142
   1397.268816   10.499729  -1.000000   0.21285565  10.500003  -0.000274
   1397.270205   10.498768  -1.000000   0.21290881  10.500003  -0.001235
   1397.271594   10.501846  -1.000000   0.21296196  10.500003   0.001843
   1397.272983   10.500165  -1.000000   0.21301511  10.500003   0.000161
   1397.274372   10.500257  -1.000000   0.21306826  10.500003   0.000254
   1397.275761   10.499908  -1.000000   0.21312141  10.500003  -0.000095
   1397.277150   10.498996  -1.000000   0.21317456  10.500003  -0.001007
   1397.278539   10.499651  -1.000000   0.21322771  10.500003  -0.000352
   1397.279927   10.500226  -1.000000   0.21328087  10.500003   0.000222
   1397.281316   10.502496  -1.000000   0.21333402  10.500003   0.002493
   1397.282705   10.501133  -1.000000   0.21338717  10.500003   0.001129
   1397.284094   10.500753  -1.000000   0.21344032  10.500003   0.000750
   1397.285483   10.499793  -1.000000   0.21349347  10.500003  -0.000210
   1397.286872   10.498559  -1.000000   0.21354662  10.500003  -0.001445
   1397.288261   10.500165  -1.000000   0.21359977  10.500003   0.000162
   1397.289650   10.499072  -1.000000   0.21365292  10.500003  -0.000931
   1397.291039   10.499809  -1.000000   0.21370608  10.500003  -0.000195
   1397.292428   10.500543  -1.000000   0.21375923  10.500003   0.000539
   1397.293817   10.500888  -1.000000   0.21381238  10.500003   0.000885
   1397.295206   10.499807  -1.000000   0.21386553  10.500003  -0.000196
   1397.296594   10.500908  -1.000000   0.21391868  10.500003   0.000904
   1397.297983   10.501024  -1.000000   0.21397183  10.500003   0.001021
   1397.299372   10.499136  -1.000000   0.21402498  10.500003  -0.000867
   1397.300761   10.500932  -1.000000   0.21407813  10.500003   0.000929
   1397.302150   10.501137  -1.000000   0.21413129  10.500003   0.001134
   1397.303539   10.501147  -1.000000   0.21418444  10.500003   0.001144
   1397.304928   10.499871  -1.000000   0.21423759  10.500003  -0.000132
   1397.306317   10.501383  -1.000000   0.21429074  10.500003   0.001380
   1397.307706   10.499525  -1.000000   0.21434389  10.500003  -0.000478
   1397.309095   10.500674  -1.000000   0.21439704  10.500003   0.000671
   1397.310484   10.500857  -1.000000   0.21445019  10.500003   0.000854
   1397.311873   10.500197  -1.000000   0.21450335  10.500003   0.000194
   1397.313261   10.499744  -1.000000   0.21455650  10.500003  -0.000260
   1397.314650   10.500854  -1.000000   0.21460965  10.500003   0.000851
   1397.316039   10.499743  -1.000000   0.21466280  10.500003  -0.000261
   1397.317428   10.501627  -1.000000   0.21471595  10.500003   0.001624
   1397.318817   10.500657  -1.000000   0.21476910  10.500003   0.000654
   1397.320206   10.499200  -1.000000   0.21482225  10.500003  -0.000803
   1397.321595   10.498787  -1.000000   0.21487540  10.500003  -0.001217
   1397.322984   10.500399  -1.000000   0.21492856  10.500003   0.000395
   1397.324373   10.499946  -1.000000   0.21498171  10.500003  -0.000057
   1397.325762   10.500416  -1.000000   0.21503486  10.500003   0.000413
   1397.327151   10.500621  -1.000000   0.21508801  10.500003   0.000617
   1397.328539   10.499479  -1.000000   0.21514116  10.500003  -0.000524
   1397.329928   10.500974  -1.000000   0.21519431  10.500003   0.000971
   1397.331317   10.500353  -1.000000   0.21524746  10.500003   0.000350
   1397.332706   10.498702  -1.000000   0.21530062  10.500003  -0.001301
   1397.334095   10.500325  -1.000000   0.21535377  10.500003   0.000321
   1397.335484   10.499215  -1.000000   0.21540692  10.500003  -0.000788
   1397.336873   10.499024  -1.000000   0.21546007  10.500003  -0.000979
   1397.338262   10.501200  -1.000000   0.21551322  10.500003   0.001196
   1397.339651   10.500460  -1.000000   0.21556637  10.500003   0.000457
   1397.341040   10.499575  -1.000000   0.21561952  10.500003  -0.000429
   1397.342429   10.498903  -1.000000   0.21567267  10.500003  -0.001100
   1397.343818   10.500625  -1.000000   0.21572583  10.500003   0.000621
   1397.345206   10.499038  -1.000000   0.21577898  10.500003  -0.000966
   1397.346595   10.500308  -1.000000   0.21583213  10.500003   0.000305
   1397.347984   10.501661  -1.000000   0.21588528  10.500003   0.001657
   1397.349373   10.498767  -1.000000   0.21593843  10.500003  -0.001236
   1397.350762   10.498511  -1.000000   0.21599158  10.500003  -0.001492
   1397.352151   10.499201  -1.000000   0.21604473  10.500003  -0.000802
   1397.353540   10.499185  -1.000000   0.21609789  10.500003  -0.000818
   1397.354929   10.498807  -1.000000   0.21615104  10.500003  -0.001196
   1397.356318   10.500895  -1.000000   0.21620419  10.500003   0.000891
   1397.357707   10.497252  -1.000000   0.21625734  10.500003  -0.002751
   1397.359096   10.499085  -1.000000   0.21631049  10.500003  -0.000918
   1397.360485   10.499455  -1.000000   0.21636364  10.500003  -0.000549
   1397.361873   10.501713  -1.000000   0.21641679  10.500003   0.001710
   1397.363262   10.498295  -1.000000   0.21646994  10.500003  -0.001708
   1397.364651   10.501732  -1.000000   0.21652310  10.500003   0.001729
   1397.366040   10.499754  -1.000000   0.21657625  10.500003  -0.000250
   1397.367429   10.500018  -1.000000   0.21662940  10.500003   0.000014
   1397.368818   10.499506  -1.000000   0.21668255  10.500003  -0.000498
   1397.370207   10.501751  -1.000000   0.21673570  10.500003   0.001748
   1397.371596   10.502528  -1.000000   0.21678885  10.500003   0.002524
   1397.372985   10.498642  -1.000000   0.21684200  10.500003  -0.001362
   1397.374374   10.498812  -1.000000   0.21689516  10.500003  -0.001192
   1397.375763   10.499082  -1.000000   0.21694831  10.500003  -0.000921
   1397.377152   10.498137  -1.000000   0.21700146  10.500003  -0.001866
   1397.378540   10.501050  -1.000000   0.21705461  10.500003   0.001047
   1397.379929   10.500656  -1.000000   0.21710776  10.500003   0.000653
   1397.381318   10.500873  -1.000000   0.21716091  10.500003   0.000869
   1397.382707   10.500713  -1.000000   0.21721406  10.500003   0.000709
   1397.384096   10.501749  -1.000000   0.21726721  10.500003   0.001746
   1397.386874   10.500197  -1.000000   0.21737352  10.500003   0.000193
   1397.388263   10.499911  -1.000000   0.21742667  10.500003  -0.000092
   1397.389652   10.497932  -1.000000   0.21747982  10.500003  -0.002072
   1397.391041   10.501516  -1.000000   0.21753297  10.500003   0.001513
   1397.392430   10.499202  -1.000000   0.21758612  10.500003  -0.000801
   1397.393819   10.499216  -1.000000   0.21763927  10.500003  -0.000788
   1397.395207   10.501295  -1.000000   0.21769242  10.500003   0.001292
   1397.396596   10.500083  -1.000000   0.21774558  10.500003   0.000080
   1397.397985   10.500703  -1.000000   0.21779873  10.500003   0.000700
   1397.399374   10.497665  -1.000000   0.21785188  10.500003  -0.002338
   1397.400763   10.499098  -1.000000   0.21790503  10.500003  -0.000905
   1397.402152   10.500329  -1.000000   0.21795818  10.500003   0.000325
   1397.403541   10.501336  -1.000000   0.21801133  10.500003   0.001333
   1397.404930   10.498073  -1.000000   0.21806448  10.500003  -0.001931
   1397.406319   10.499659  -1.000000   0.21811764  10.500003  -0.000345
   1397.407708   10.499859  -1.000000   0.21817079  10.500003  -0.000144
   1397.409097   10.501312  -1.000000   0.21822394  10.500003   0.001309
   1397.410486   10.500000  -1.000000   0.21827709  10.500003  -0.000004
   1397.411874   10.500510  -1.000000   0.21833024  10.500003   0.000507
   1397.413263   10.500492  -1.000000   0.21838339  10.500003   0.000489
   1397.414652   10.501407  -1.000000   0.21843654  10.500003   0.001404
   1397.416041   10.500124  -1.000000   0.21848969  10.500003   0.000121
   1397.417430   10.499593  -1.000000   0.21854285  10.500003  -0.000410
   1397.418819   10.499338  -1.000000   0.21859600  10.500003  -0.000666
   1397.420208   10.500830  -1.000000   0.21864915  10.500003   0.000827
   1397.421597   10.498604  -1.000000   0.21870230  10.500003  -0.001399
   1397.422986   10.499681  -1.000000   0.21875545  10.500003  -0.000323
   1397.424375   10.499983  -1.000000   0.21880860  10.500003  -0.000020
   1397.425764   10.499519  -1.000000   0.21886175  10.500003  -0.000484
   1397.427153   10.498354  -1.000000   0.21891491  10.500003  -0.001649
   1397.428541   10.500124  -1.000000   0.21896806  10.500003   0.000121
   1397.429930   10.500348  -1.000000   0.21902121  10.500003   0.000344
   1397.431319   10.499611  -1.000000   0.21907436  10.500003  -0.000392
   1397.432708   10.498871  -1.000000   0.21912751  10.500003  -0.001132
   1397.434097   10.498329  -1.000000   0.21918066  10.500003  -0.001674
   1397.435486   10.500165  -1.000000   0.21923381  10.500003   0.000162
   1397.436875   10.499756  -1.000000   0.21928696  10.500003  -0.000248
   1397.438264   10.499404  -1.000000   0.21934012  10.500003  -0.000600
   1397.439653   10.501339  -1.000000   0.21939327  10.500003   0.001335
   1397.441042   10.499259  -1.000000   0.21944642  10.500003  -0.000745
   1397.442431   10.499675  -1.000000   0.21949957  10.500003  -0.000328
   1397.443820   10.499971  -1.000000   0.21955272  10.500003  -0.000033
   1397.445208   10.498969  -1.000000   0.21960587  10.500003  -0.001034
   1397.446597   10.501456  -1.000000   0.21965902  10.500003   0.001453
   1397.447986   10.500391  -1.000000   0.21971218  10.500003   0.000387
   1397.449375   10.499994  -1.000000   0.21976533  10.500003  -0.000009
   1397.450764   10.498786  -1.000000   0.21981848  10.500003  -0.001217
   1397.452153   10.498179  -1.000000   0.21987163  10.500003  -0.001824
   1397.453542   10.501157  -1.000000   0.21992478  10.500003   0.001153
   1397.454931   10.500859  -1.000000   0.21997793  10.500003   0.000856
   1397.456320   10.501069  -1.000000   0.22003108  10.500003   0.001065
   1397.457709   10.499605  -1.000000   0.22008423  10.500003  -0.000398
   1397.459098   10.498306  -1.000000   0.22013739  10.500003  -0.001698
   1397.460487   10.501389  -1.000000   0.22019054  10.500003   0.001386
   1397.461875   10.500473  -1.000000   0.22024369  10.500003   0.000470
   1397.463264   10.499715  -1.000000   0.22029684  10.500003  -0.000288
   1397.464653   10.500956  -1.000000   0.22034999  10.500003   0.000953
   1397.466042   10.501232  -1.000000   0.22040314  10.500003   0.001229
   1397.467431   10.501212  -1.000000   0.22045629  10.500003   0.001209
   1397.468820   10.500910  -1.000000   0.22050945  10.500003   0.000907
   1397.470209   10.500906  -1.000000   0.22056260  10.500003   0.000902
   1397.471598   10.500299  -1.000000   0.22061575  10.500003   0.000296
   1397.472987   10.502493  -1.000000   0.22066890  10.500003   0.002490
   1397.474376   10.500147  -1.000000   0.22072205  10.500003   0.000144
   1397.475765   10.499955  -1.000000   0.22077520  10.500003  -0.000048
   1397.477153   10.500474  -1.000000   0.22082835  10.500003   0.000471
   1397.478542   10.501357  -1.000000   0.22088150  10.500003   0.001354
   1397.479931   10.500701  -1.000000   0.22093466  10.500003   0.000697
   1397.481320   10.499841  -1.000000   0.22098781  10.500003  -0.000163
   1397.482709   10.501060  -1.000000   0.22104096  10.500003   0.001057
   1397.484098   10.498323  -1.000000   0.22109411  10.500003  -0.001681
   1397.485487   10.500327  -1.000000   0.22114726  10.500003   0.000324
   1397.486876   10.499024  -1.000000   0.22120041  10.500003  -0.000980
   1397.488265   10.499205  -1.000000   0.22125356  10.500003  -0.000798
   1397.489654   10.499625  -1.000000   0.22130671  10.500003  -0.000379
   1397.491043   10.500800  -1.000000   0.22135987  10.500003   0.000797
   1397.492432   10.501380  -1.000000   0.22141302  10.500003   0.001377
   1397.493820   10.499175  -1.000000   0.22146617  10.500003  -0.000828
   1397.495209   10.500703  -1.000000   0.22151932  10.500003   0.000700
   1397.496598   10.499391  -1.000000   0.22157247  10.500003  -0.000612
   1397.497987   10.499990  -1.000000   0.22162562  10.500003  -0.000013
   1397.499376   10.501993  -1.000000   0.22167877  10.500003   0.001989
   1397.500765   10.498912  -1.000000   0.22173193  10.500003  -0.001092
   1397.502154   10.499015  -1.000000   0.22178508  10.500003  -0.000988
   1397.503543   10.501254  -1.000000   0.22183823  10.500003   0.001251
   1397.504932   10.500119  -1.000000   0.22189138  10.500003   0.000116
   1397.506321   10.501622  -1.000000   0.22194453  10.500003   0.001618
   1397.507710   10.500505  -1.000000   0.22199768  10.500003   0.000501
   1397.509099   10.501324  -1.000000   0.22205083  10.500003   0.001320
